death_rate,cancer_rate,income,poplulation,poverty,white,black,asian,married,birth
216.40 ,482.00 ,34.00 ,25.23 ,28.20 ,61.00 ,29.00 ,0.34 ,50.60 ,8.50 
161.20 ,381.30 ,32.00 ,8.33 ,25.40 ,58.70 ,39.20 ,0.00 ,42.70 ,4.00 
159.80 ,326.40 ,29.00 ,16.40 ,33.70 ,57.90 ,40.40 ,0.10 ,44.60 ,2.80 
218.90 ,529.50 ,34.00 ,9.11 ,29.80 ,36.90 ,61.80 ,0.47 ,39.00 ,4.01 
199.00 ,463.00 ,36.00 ,45.06 ,24.50 ,59.90 ,36.48 ,0.90 ,43.90 ,6.20 
183.90 ,493.10 ,36.00 ,40.76 ,28.60 ,64.30 ,29.70 ,1.40 ,42.30 ,6.30 
201.30 ,467.90 ,34.00 ,27.24 ,24.50 ,66.40 ,25.70 ,0.92 ,48.40 ,4.60 
193.10 ,550.70 ,39.00 ,11.18 ,18.10 ,95.80 ,0.90 ,0.23 ,56.00 ,7.60 
193.70 ,404.50 ,32.00 ,6.79 ,27.10 ,70.10 ,29.10 ,0.00 ,41.10 ,1.40 
186.00 ,483.70 ,41.00 ,69.76 ,19.50 ,60.30 ,34.40 ,1.80 ,43.40 ,6.90 
197.00 ,486.80 ,32.00 ,8.21 ,31.70 ,55.61 ,41.00 ,1.15 ,42.00 ,0.50 
189.80 ,490.10 ,36.00 ,8.39 ,28.10 ,55.90 ,42.00 ,0.00 ,50.00 ,5.24 
159.30 ,471.70 ,40.00 ,22.27 ,15.10 ,96.20 ,0.50 ,0.75 ,58.00 ,2.10 
189.50 ,480.20 ,34.00 ,26.37 ,25.90 ,70.31 ,28.40 ,0.20 ,49.90 ,5.68 
212.70 ,420.90 ,39.00 ,68.07 ,20.00 ,92.40 ,4.60 ,0.38 ,51.50 ,6.40 
193.30 ,472.90 ,52.00 ,88.40 ,15.60 ,79.60 ,16.00 ,1.30 ,60.70 ,5.70 
180.10 ,405.30 ,34.00 ,35.37 ,28.80 ,65.80 ,29.60 ,1.10 ,45.70 ,7.90 
194.60 ,397.10 ,31.00 ,5.46 ,28.90 ,37.60 ,58.80 ,1.30 ,37.70 ,7.88 
186.40 ,463.60 ,36.00 ,20.82 ,30.20 ,45.60 ,52.60 ,0.50 ,43.70 ,5.97 
205.60 ,482.80 ,41.00 ,29.53 ,25.50 ,74.40 ,20.90 ,0.10 ,51.60 ,5.50 
143.10 ,295.70 ,33.00 ,2.65 ,22.80 ,43.20 ,55.80 ,0.00 ,41.10 ,2.60 
179.90 ,340.70 ,30.00 ,7.90 ,38.90 ,58.10 ,41.70 ,0.00 ,47.60 ,5.10 
144.60 ,469.00 ,42.00 ,28.32 ,16.90 ,94.30 ,2.73 ,0.30 ,60.60 ,3.80 
182.80 ,415.70 ,43.00 ,104.22 ,20.70 ,88.30 ,4.00 ,1.40 ,54.70 ,6.30 
195.00 ,451.70 ,32.00 ,8.86 ,30.70 ,59.50 ,37.70 ,0.50 ,46.90 ,2.90 
210.00 ,481.70 ,32.00 ,9.87 ,26.70 ,53.20 ,42.40 ,0.74 ,41.60 ,7.40 
178.00 ,463.90 ,34.00 ,9.16 ,23.20 ,59.60 ,37.80 ,0.01 ,46.80 ,1.81 
160.00 ,434.60 ,40.00 ,20.70 ,22.60 ,69.20 ,29.70 ,0.30 ,48.40 ,2.34 
147.60 ,402.70 ,51.00 ,196.43 ,18.10 ,33.40 ,0.70 ,22.00 ,48.00 ,6.00 
135.00 ,425.20 ,73.00 ,998.71 ,9.80 ,21.70 ,2.60 ,42.60 ,52.70 ,6.46 
149.40 ,392.20 ,58.00 ,71.74 ,12.30 ,33.30 ,0.70 ,35.60 ,54.70 ,4.80 
139.90 ,418.30 ,64.00 ,164.64 ,13.10 ,34.90 ,0.62 ,27.50 ,50.80 ,6.30 
151.60 ,469.00 ,57.00 ,434.21 ,11.60 ,91.40 ,1.10 ,2.70 ,52.60 ,4.80 
121.00 ,431.70 ,40.00 ,3.84 ,14.90 ,96.50 ,0.00 ,0.10 ,53.20 ,9.40 
151.50 ,378.70 ,44.00 ,83.74 ,17.40 ,90.40 ,0.70 ,1.30 ,51.00 ,5.40 
143.20 ,363.90 ,45.00 ,5.92 ,13.40 ,95.90 ,0.50 ,1.00 ,62.40 ,9.64 
222.20 ,468.90 ,46.00 ,9.05 ,15.70 ,86.80 ,0.50 ,0.50 ,48.10 ,5.10 
155.80 ,422.80 ,47.00 ,44.99 ,15.00 ,86.50 ,0.30 ,0.71 ,62.60 ,7.30 
94.40 ,380.70 ,63.00 ,21.59 ,10.60 ,89.80 ,0.10 ,1.24 ,51.80 ,7.90 
163.90 ,507.40 ,50.00 ,7.06 ,15.60 ,95.20 ,0.50 ,0.35 ,54.20 ,3.70 
175.50 ,454.10 ,45.00 ,41.86 ,16.20 ,95.50 ,0.18 ,0.49 ,54.00 ,6.70 
137.40 ,420.40 ,51.00 ,110.09 ,15.50 ,90.20 ,0.46 ,0.84 ,58.60 ,7.80 
161.00 ,394.40 ,42.00 ,11.32 ,16.70 ,94.00 ,0.20 ,0.20 ,57.60 ,5.52 
107.20 ,351.10 ,42.00 ,2.50 ,14.80 ,92.90 ,2.00 ,0.50 ,55.90 ,4.30 
154.80 ,458.60 ,43.00 ,207.48 ,18.00 ,90.60 ,0.44 ,0.80 ,55.50 ,6.94 
184.50 ,431.80 ,55.00 ,6.77 ,11.50 ,98.40 ,0.10 ,0.20 ,64.00 ,5.10 
133.70 ,345.30 ,45.00 ,23.51 ,15.60 ,92.30 ,0.19 ,0.30 ,61.76 ,8.10 
164.70 ,439.70 ,41.00 ,8.50 ,16.60 ,94.00 ,0.16 ,0.40 ,54.55 ,6.40 
160.50 ,447.30 ,42.00 ,4.09 ,15.70 ,97.50 ,0.00 ,0.02 ,61.00 ,3.80 
180.00 ,498.10 ,45.00 ,25.88 ,14.40 ,84.90 ,2.40 ,3.20 ,58.60 ,8.90 
136.30 ,360.00 ,50.00 ,13.07 ,10.80 ,96.40 ,0.10 ,0.10 ,68.20 ,9.90 
140.90 ,383.50 ,45.00 ,12.82 ,15.10 ,93.70 ,0.40 ,0.10 ,69.30 ,6.40 
190.00 ,533.00 ,41.00 ,16.85 ,15.90 ,94.30 ,0.00 ,0.80 ,53.70 ,4.50 
151.50 ,460.60 ,44.00 ,15.28 ,17.10 ,86.40 ,0.10 ,0.60 ,59.90 ,6.80 
162.00 ,375.50 ,39.00 ,16.27 ,16.30 ,93.90 ,0.15 ,0.30 ,57.70 ,5.37 
136.40 ,402.50 ,52.00 ,27.16 ,11.50 ,93.40 ,0.19 ,0.00 ,67.60 ,7.00 
147.60 ,441.30 ,46.00 ,22.81 ,15.70 ,91.80 ,0.10 ,0.60 ,58.80 ,8.50 
173.40 ,475.20 ,49.00 ,150.35 ,12.90 ,94.40 ,0.40 ,0.90 ,54.10 ,7.00 
148.90 ,395.90 ,43.00 ,38.78 ,19.90 ,93.00 ,0.65 ,2.30 ,46.30 ,4.00 
142.60 ,435.50 ,37.00 ,7.74 ,18.20 ,95.80 ,0.30 ,0.40 ,49.30 ,5.30 
185.60 ,538.60 ,39.00 ,3.79 ,13.70 ,89.20 ,0.10 ,0.60 ,51.70 ,4.80 
145.90 ,460.00 ,44.00 ,5.30 ,14.10 ,88.60 ,0.00 ,0.23 ,64.90 ,6.80 
125.20 ,376.20 ,36.00 ,38.27 ,27.10 ,95.30 ,0.69 ,1.10 ,71.70 ,6.96 
163.50 ,405.30 ,46.00 ,20.46 ,16.80 ,89.40 ,0.29 ,0.40 ,61.30 ,5.30 
180.10 ,466.90 ,46.00 ,40.05 ,14.60 ,89.80 ,0.40 ,1.00 ,48.70 ,6.34 
141.00 ,349.50 ,46.00 ,4.28 ,13.90 ,96.90 ,0.00 ,0.00 ,60.70 ,5.40 
152.50 ,446.40 ,38.00 ,11.31 ,23.60 ,88.50 ,0.10 ,0.20 ,52.40 ,9.10 
166.00 ,457.50 ,45.00 ,22.90 ,14.20 ,93.29 ,0.40 ,0.40 ,57.30 ,8.45 
114.30 ,385.50 ,48.00 ,7.65 ,15.70 ,85.20 ,0.30 ,0.01 ,54.00 ,12.90 
225.10 ,497.60 ,36.00 ,12.43 ,18.90 ,95.30 ,0.30 ,0.60 ,49.00 ,8.20 
114.20 ,376.20 ,57.00 ,10.56 ,11.60 ,92.30 ,0.20 ,0.10 ,54.30 ,7.96 
165.40 ,471.40 ,44.00 ,82.38 ,14.50 ,92.90 ,0.50 ,1.60 ,55.40 ,8.55 
131.60 ,410.80 ,49.00 ,10.10 ,11.70 ,98.30 ,0.00 ,0.20 ,55.90 ,1.60 
173.60 ,481.00 ,35.00 ,9.98 ,17.80 ,94.50 ,0.00 ,0.93 ,50.90 ,8.80 
167.40 ,467.40 ,46.00 ,67.01 ,14.20 ,93.10 ,3.80 ,0.83 ,51.10 ,5.90 
181.10 ,398.40 ,30.00 ,6.78 ,35.60 ,61.60 ,34.40 ,0.30 ,36.80 ,4.40 
171.70 ,492.10 ,49.00 ,16.95 ,16.20 ,90.80 ,5.56 ,0.81 ,52.40 ,5.74 
163.70 ,447.80 ,58.00 ,53.59 ,10.20 ,87.40 ,2.20 ,1.31 ,59.50 ,5.60 
165.80 ,520.20 ,50.00 ,6.83 ,14.20 ,78.00 ,16.70 ,1.20 ,48.70 ,3.91 
172.20 ,486.30 ,52.00 ,33.59 ,13.10 ,94.90 ,0.60 ,0.80 ,53.00 ,6.00 
152.30 ,493.00 ,49.00 ,4.90 ,12.10 ,98.10 ,0.10 ,0.00 ,64.40 ,6.90 
194.40 ,502.60 ,50.00 ,14.62 ,12.60 ,95.70 ,1.20 ,0.42 ,51.70 ,4.90 
195.30 ,448.20 ,46.00 ,12.85 ,13.20 ,89.50 ,3.50 ,0.20 ,49.10 ,4.80 
152.50 ,450.20 ,47.00 ,208.86 ,22.60 ,73.40 ,12.60 ,10.00 ,39.70 ,3.47 
196.00 ,535.20 ,46.00 ,33.64 ,14.40 ,96.40 ,1.70 ,0.50 ,47.90 ,4.00 
199.10 ,467.00 ,50.00 ,15.98 ,13.90 ,97.30 ,0.30 ,0.43 ,54.20 ,5.80 
190.00 ,521.00 ,45.00 ,13.43 ,13.60 ,97.70 ,0.54 ,0.20 ,54.60 ,6.40 
167.00 ,475.80 ,60.00 ,37.79 ,9.90 ,93.90 ,3.45 ,0.50 ,57.10 ,3.70 
176.10 ,464.10 ,41.00 ,52.52 ,22.90 ,92.90 ,3.50 ,1.00 ,43.20 ,4.40 
177.00 ,470.80 ,55.00 ,5238.22 ,17.10 ,56.80 ,24.00 ,6.80 ,41.00 ,4.99 
191.50 ,536.70 ,45.00 ,19.41 ,15.20 ,92.90 ,3.60 ,0.40 ,53.80 ,4.00 
201.40 ,489.00 ,49.00 ,10.90 ,12.20 ,98.10 ,0.20 ,0.80 ,55.08 ,6.80 
171.70 ,485.50 ,56.00 ,104.35 ,14.70 ,83.70 ,6.90 ,2.40 ,45.10 ,4.50 
195.50 ,512.90 ,55.00 ,16.25 ,10.90 ,96.20 ,0.50 ,0.10 ,52.68 ,8.00 
177.50 ,475.10 ,52.00 ,19.82 ,10.00 ,96.40 ,0.50 ,0.60 ,55.90 ,6.30 
152.70 ,461.90 ,80.00 ,933.74 ,7.90 ,79.40 ,4.70 ,10.80 ,58.00 ,4.78 
177.00 ,461.50 ,45.00 ,17.66 ,15.10 ,98.20 ,0.60 ,0.40 ,52.36 ,6.40 
189.90 ,517.60 ,46.00 ,6.53 ,11.60 ,97.60 ,0.60 ,0.20 ,52.20 ,9.90 
129.90 ,480.80 ,86.00 ,212.44 ,6.30 ,84.90 ,2.90 ,8.30 ,70.00 ,5.20 
198.30 ,493.50 ,38.00 ,22.31 ,24.40 ,85.50 ,9.60 ,0.70 ,52.30 ,6.80 
165.30 ,476.50 ,55.00 ,1010.56 ,17.40 ,45.60 ,44.10 ,6.30 ,36.40 ,4.40 
136.40 ,408.20 ,40.00 ,29.40 ,19.70 ,92.40 ,1.20 ,0.45 ,58.70 ,6.50 
211.10 ,488.40 ,39.00 ,3.07 ,19.40 ,88.40 ,6.90 ,0.00 ,58.00 ,0.90 
168.90 ,449.10 ,46.00 ,83.58 ,19.30 ,66.80 ,25.70 ,1.20 ,46.20 ,5.60 
191.70 ,478.80 ,43.00 ,56.57 ,17.80 ,90.30 ,4.50 ,1.10 ,55.60 ,6.40 
199.10 ,434.10 ,35.00 ,25.21 ,26.20 ,64.70 ,28.70 ,0.30 ,47.70 ,3.80 
177.80 ,464.00 ,42.00 ,16.71 ,24.40 ,59.20 ,36.30 ,0.71 ,50.20 ,6.79 
146.10 ,439.60 ,59.00 ,895.82 ,13.40 ,52.20 ,25.40 ,11.00 ,56.50 ,4.84 
180.50 ,477.00 ,40.00 ,44.00 ,15.30 ,87.80 ,3.80 ,2.20 ,57.30 ,6.01 
153.50 ,482.40 ,52.00 ,193.54 ,16.80 ,82.70 ,7.50 ,1.75 ,56.20 ,6.40 
160.60 ,349.70 ,26.00 ,8.55 ,35.30 ,24.50 ,73.20 ,0.39 ,33.60 ,3.20 
213.90 ,500.50 ,40.00 ,28.85 ,18.80 ,91.40 ,4.90 ,0.80 ,55.70 ,6.10 
139.40 ,417.00 ,66.00 ,33.38 ,9.50 ,78.50 ,16.30 ,0.90 ,62.50 ,5.80 
166.40 ,425.60 ,38.00 ,25.53 ,21.40 ,77.30 ,20.00 ,0.40 ,50.88 ,8.20 
178.80 ,475.70 ,41.00 ,11.54 ,19.00 ,87.10 ,9.80 ,0.00 ,51.40 ,5.50 
175.90 ,477.60 ,60.00 ,217.74 ,13.70 ,52.70 ,39.20 ,3.00 ,54.50 ,3.90 
174.00 ,437.60 ,53.00 ,150.03 ,17.20 ,61.50 ,29.30 ,2.80 ,52.00 ,5.70 
192.80 ,434.90 ,35.00 ,9.25 ,25.30 ,68.60 ,28.50 ,0.10 ,49.30 ,5.60 
213.20 ,493.10 ,51.00 ,63.36 ,13.50 ,88.40 ,7.22 ,1.80 ,59.90 ,4.10 
169.30 ,476.70 ,41.00 ,13.64 ,18.20 ,73.90 ,21.30 ,0.40 ,54.20 ,3.70 
171.60 ,411.60 ,35.00 ,14.92 ,24.80 ,76.10 ,16.30 ,0.00 ,53.20 ,4.80 
211.20 ,461.60 ,30.00 ,16.11 ,26.40 ,43.40 ,54.50 ,0.10 ,40.60 ,4.40 
215.00 ,409.50 ,30.00 ,8.96 ,34.60 ,62.60 ,33.50 ,0.20 ,34.60 ,3.80 
167.80 ,384.80 ,29.00 ,9.66 ,30.40 ,62.60 ,34.60 ,1.85 ,49.00 ,2.60 
162.10 ,472.10 ,51.00 ,28.49 ,14.50 ,72.60 ,25.70 ,0.70 ,56.30 ,3.90 
204.10 ,506.70 ,40.00 ,18.20 ,21.30 ,65.50 ,30.60 ,0.60 ,49.80 ,4.30 
209.20 ,429.40 ,37.00 ,10.31 ,23.90 ,72.40 ,24.80 ,0.81 ,47.60 ,6.90 
169.70 ,451.70 ,35.00 ,47.73 ,25.40 ,61.30 ,36.10 ,1.10 ,45.10 ,4.60 
192.80 ,520.40 ,64.00 ,29.20 ,11.80 ,75.00 ,19.90 ,2.30 ,61.00 ,5.41 
170.30 ,425.50 ,41.00 ,62.47 ,17.20 ,48.10 ,40.50 ,2.21 ,52.00 ,9.71 
196.70 ,383.20 ,39.00 ,7.67 ,17.90 ,66.20 ,32.60 ,0.30 ,43.20 ,1.60 
180.90 ,366.50 ,43.00 ,17.73 ,21.90 ,64.70 ,23.40 ,1.30 ,51.30 ,5.80 
180.90 ,485.00 ,38.00 ,112.87 ,24.50 ,57.80 ,36.10 ,1.70 ,42.70 ,6.14 
158.10 ,536.10 ,44.00 ,31.41 ,18.60 ,94.60 ,2.26 ,0.30 ,50.80 ,3.51 
219.50 ,467.60 ,37.00 ,21.54 ,27.60 ,56.30 ,41.80 ,0.10 ,47.40 ,5.40 
143.90 ,351.30 ,37.00 ,13.97 ,23.30 ,61.50 ,34.90 ,0.20 ,46.00 ,2.70 
214.90 ,460.30 ,29.00 ,13.63 ,34.10 ,36.80 ,59.50 ,1.58 ,37.70 ,6.38 
227.20 ,534.00 ,45.00 ,28.44 ,19.70 ,85.10 ,9.00 ,1.22 ,52.30 ,5.50 
159.30 ,373.20 ,36.00 ,8.76 ,25.90 ,58.80 ,31.50 ,0.10 ,43.50 ,12.60 
173.90 ,456.90 ,37.00 ,21.19 ,23.60 ,57.60 ,38.30 ,0.60 ,47.20 ,6.40 
200.80 ,450.60 ,35.00 ,5.85 ,25.10 ,68.70 ,31.10 ,0.00 ,46.00 ,2.30 
179.70 ,511.70 ,32.00 ,22.57 ,32.60 ,49.25 ,47.50 ,0.30 ,41.20 ,7.20 
139.20 ,461.60 ,53.00 ,27.10 ,14.80 ,73.40 ,24.20 ,0.80 ,55.30 ,4.60 
163.10 ,437.00 ,36.00 ,8.95 ,22.40 ,70.90 ,26.42 ,0.40 ,48.50 ,6.80 
172.30 ,471.50 ,50.00 ,18.05 ,15.00 ,73.86 ,23.20 ,0.44 ,56.50 ,3.70 
204.00 ,453.00 ,40.00 ,39.57 ,18.70 ,95.10 ,0.92 ,0.40 ,55.00 ,3.90 
190.00 ,504.80 ,41.00 ,200.58 ,21.90 ,45.80 ,44.80 ,2.40 ,39.00 ,7.00 
182.40 ,476.00 ,48.00 ,105.47 ,19.40 ,53.90 ,41.70 ,1.05 ,47.20 ,6.22 
140.80 ,465.60 ,80.00 ,35.97 ,7.90 ,88.90 ,5.90 ,3.93 ,67.10 ,3.59 
150.60 ,455.90 ,46.00 ,14.87 ,15.80 ,77.90 ,16.20 ,0.30 ,54.50 ,6.67 
173.20 ,495.40 ,63.00 ,152.24 ,10.70 ,78.00 ,17.50 ,1.00 ,61.30 ,4.00 
222.30 ,487.90 ,40.00 ,26.72 ,21.70 ,47.50 ,45.70 ,1.10 ,46.70 ,2.87 
176.40 ,512.60 ,51.00 ,30.31 ,12.30 ,95.30 ,1.45 ,0.70 ,63.70 ,5.40 
219.80 ,469.30 ,40.00 ,19.10 ,18.90 ,86.40 ,7.80 ,0.49 ,51.60 ,7.70 
224.30 ,472.00 ,50.00 ,17.94 ,13.70 ,87.30 ,11.30 ,0.40 ,62.30 ,3.42 
127.10 ,341.50 ,36.00 ,11.40 ,23.90 ,62.90 ,33.60 ,0.10 ,47.30 ,3.90 
186.90 ,438.70 ,42.00 ,21.35 ,18.90 ,68.90 ,26.60 ,0.50 ,56.30 ,5.06 
250.00 ,527.20 ,29.00 ,2.30 ,29.50 ,49.60 ,49.20 ,0.39 ,38.50 ,8.60 
169.00 ,466.60 ,38.00 ,16.28 ,20.60 ,92.60 ,1.89 ,0.77 ,52.00 ,5.00 
127.00 ,374.80 ,25.00 ,7.19 ,36.30 ,34.80 ,61.90 ,2.08 ,39.80 ,10.90 
197.60 ,453.50 ,36.00 ,201.79 ,26.00 ,39.10 ,54.80 ,1.70 ,34.50 ,6.30 
162.10 ,437.70 ,48.00 ,88.86 ,17.30 ,44.20 ,49.30 ,1.97 ,48.20 ,5.80 
151.30 ,358.00 ,39.00 ,5.17 ,20.10 ,73.60 ,23.90 ,0.20 ,51.70 ,6.30 
214.90 ,475.80 ,34.00 ,14.16 ,26.20 ,55.90 ,42.00 ,0.00 ,45.70 ,7.93 
180.10 ,446.20 ,37.00 ,8.65 ,26.40 ,64.20 ,33.50 ,0.50 ,47.70 ,2.40 
196.20 ,511.10 ,35.00 ,64.05 ,27.40 ,63.10 ,32.90 ,0.90 ,45.70 ,5.10 
213.10 ,476.60 ,36.00 ,25.59 ,20.90 ,84.00 ,12.20 ,0.40 ,57.60 ,7.30 
228.80 ,512.80 ,27.00 ,5.85 ,39.40 ,29.80 ,48.70 ,1.70 ,23.00 ,2.60 
181.70 ,460.00 ,34.00 ,30.78 ,33.90 ,42.60 ,51.70 ,1.30 ,38.80 ,6.80 
178.00 ,453.50 ,46.00 ,5.04 ,12.80 ,98.00 ,0.19 ,0.10 ,56.40 ,7.10 
151.90 ,453.50 ,49.00 ,65.79 ,17.90 ,92.10 ,3.10 ,2.00 ,46.20 ,4.60 
161.50 ,453.50 ,52.00 ,25.31 ,8.90 ,97.40 ,0.40 ,0.40 ,52.50 ,5.70 
187.80 ,453.50 ,53.00 ,35.57 ,12.10 ,89.70 ,1.20 ,0.60 ,51.20 ,5.20 
148.80 ,453.50 ,88.00 ,98.74 ,4.80 ,93.00 ,1.20 ,2.50 ,64.90 ,5.47 
168.10 ,453.50 ,45.00 ,28.71 ,15.70 ,85.20 ,0.40 ,0.50 ,54.50 ,7.90 
167.20 ,453.50 ,51.00 ,12.11 ,11.50 ,93.90 ,0.81 ,0.20 ,53.30 ,8.90 
149.00 ,453.50 ,75.00 ,54.29 ,6.20 ,95.50 ,1.20 ,0.80 ,60.30 ,5.00 
161.00 ,453.50 ,55.00 ,62.32 ,13.30 ,92.60 ,2.00 ,1.20 ,51.70 ,6.80 
184.90 ,453.50 ,43.00 ,8.80 ,17.80 ,86.80 ,0.30 ,0.42 ,55.40 ,7.50 
128.70 ,453.50 ,48.00 ,5.19 ,10.40 ,87.00 ,0.90 ,0.90 ,53.30 ,2.50 
153.80 ,453.50 ,48.00 ,11.55 ,12.90 ,90.90 ,0.60 ,2.73 ,53.60 ,8.10 
176.70 ,453.50 ,50.00 ,63.43 ,10.90 ,96.50 ,0.60 ,0.50 ,52.50 ,6.15 
154.40 ,453.50 ,76.00 ,414.69 ,7.30 ,84.10 ,5.20 ,4.60 ,54.80 ,5.40 
153.60 ,453.50 ,68.00 ,20.36 ,7.60 ,97.30 ,0.50 ,0.47 ,59.40 ,6.40 
160.90 ,453.50 ,52.00 ,37.08 ,9.60 ,97.70 ,0.60 ,0.20 ,56.40 ,6.20 
158.90 ,453.50 ,48.00 ,14.05 ,13.50 ,97.70 ,0.36 ,0.40 ,52.20 ,3.50 
152.70 ,453.50 ,52.00 ,20.83 ,11.60 ,98.30 ,0.41 ,0.40 ,55.90 ,5.70 
164.10 ,453.50 ,47.00 ,30.61 ,12.50 ,95.10 ,1.13 ,1.31 ,49.30 ,5.80 
161.60 ,453.50 ,60.00 ,46.44 ,9.60 ,95.20 ,1.10 ,0.60 ,54.20 ,6.10 
159.90 ,453.50 ,48.00 ,5.90 ,10.50 ,97.50 ,0.00 ,0.30 ,55.40 ,8.23 
156.80 ,453.50 ,64.00 ,1223.15 ,13.00 ,74.30 ,12.20 ,6.80 ,43.90 ,5.88 
141.80 ,453.50 ,59.00 ,18.77 ,8.40 ,97.20 ,0.30 ,0.20 ,55.60 ,3.40 
156.00 ,453.50 ,47.00 ,20.66 ,12.20 ,94.50 ,0.60 ,0.54 ,58.80 ,3.20 
177.30 ,453.50 ,65.00 ,38.43 ,7.80 ,95.80 ,0.60 ,0.70 ,55.00 ,5.90 
177.70 ,453.50 ,48.00 ,45.44 ,14.70 ,93.10 ,0.49 ,0.39 ,55.70 ,6.20 
130.40 ,453.50 ,53.00 ,10.08 ,9.80 ,95.30 ,0.20 ,2.50 ,54.90 ,8.00 
162.20 ,453.50 ,48.00 ,15.84 ,13.80 ,96.80 ,0.40 ,0.30 ,54.82 ,4.50 
147.50 ,453.50 ,57.00 ,42.54 ,11.50 ,90.40 ,2.92 ,0.70 ,55.80 ,5.73 
168.30 ,453.50 ,50.00 ,4.42 ,9.90 ,98.10 ,0.60 ,0.20 ,51.70 ,6.87 
173.30 ,453.50 ,44.00 ,12.84 ,15.30 ,93.70 ,0.90 ,0.60 ,49.90 ,3.40 
145.60 ,453.50 ,48.00 ,6.86 ,10.40 ,97.00 ,0.60 ,0.81 ,55.80 ,6.79 
164.50 ,453.50 ,52.00 ,10.63 ,10.50 ,97.00 ,0.10 ,0.00 ,54.20 ,7.00 
172.70 ,453.50 ,44.00 ,3.92 ,10.70 ,94.30 ,0.58 ,0.90 ,51.30 ,5.92 
166.90 ,453.50 ,61.00 ,27.66 ,8.90 ,95.40 ,0.59 ,0.50 ,57.70 ,7.10 
146.80 ,453.50 ,48.00 ,5.77 ,10.20 ,97.20 ,0.40 ,0.15 ,54.20 ,5.50 
163.00 ,453.50 ,53.00 ,25.67 ,11.50 ,89.70 ,2.90 ,3.30 ,50.30 ,5.80 
175.40 ,453.50 ,60.00 ,35.93 ,7.90 ,95.90 ,0.40 ,0.60 ,53.40 ,7.10 
215.70 ,453.50 ,39.00 ,5.46 ,19.60 ,48.80 ,0.60 ,0.44 ,44.30 ,8.30 
148.20 ,453.50 ,54.00 ,9.42 ,9.60 ,97.60 ,0.30 ,0.19 ,54.70 ,6.10 
162.50 ,453.50 ,52.00 ,20.02 ,12.20 ,97.60 ,0.30 ,0.50 ,50.50 ,7.70 
151.20 ,453.50 ,54.00 ,23.10 ,10.00 ,97.30 ,0.44 ,0.40 ,57.40 ,6.10 
190.00 ,453.50 ,48.00 ,25.79 ,12.00 ,91.30 ,0.57 ,0.44 ,50.56 ,6.65 
169.50 ,453.50 ,50.00 ,32.78 ,11.80 ,97.20 ,0.50 ,0.50 ,55.10 ,5.70 
155.60 ,453.50 ,47.00 ,39.12 ,12.10 ,92.20 ,3.02 ,2.02 ,50.10 ,6.20 
156.40 ,453.50 ,52.00 ,8.41 ,9.60 ,96.73 ,0.40 ,0.40 ,55.50 ,6.50 
133.30 ,453.50 ,61.00 ,33.35 ,10.20 ,93.60 ,2.40 ,1.48 ,52.82 ,5.33 
138.10 ,453.50 ,50.00 ,21.77 ,13.00 ,81.00 ,4.00 ,5.80 ,53.90 ,7.90 
169.90 ,453.50 ,51.00 ,6.68 ,13.40 ,93.20 ,0.50 ,0.40 ,54.90 ,6.29 
142.20 ,453.50 ,69.00 ,151.44 ,9.80 ,85.60 ,5.10 ,5.90 ,53.60 ,5.80 
156.90 ,453.50 ,51.00 ,57.72 ,11.20 ,95.90 ,1.20 ,0.60 ,57.00 ,7.50 
174.20 ,453.50 ,50.00 ,14.22 ,9.30 ,93.80 ,1.66 ,0.84 ,45.20 ,5.90 
161.70 ,453.50 ,42.00 ,29.07 ,17.50 ,91.60 ,2.10 ,0.50 ,50.60 ,4.90 
173.00 ,453.50 ,47.00 ,9.27 ,12.20 ,93.60 ,1.30 ,0.41 ,52.60 ,5.60 
184.40 ,453.50 ,50.00 ,31.53 ,12.70 ,92.90 ,1.20 ,0.83 ,51.00 ,7.90 
154.50 ,453.50 ,51.00 ,11.04 ,10.40 ,97.50 ,0.50 ,0.36 ,56.60 ,8.20 
166.50 ,453.50 ,55.00 ,538.13 ,16.50 ,69.10 ,11.10 ,13.30 ,41.80 ,6.10 
157.60 ,453.50 ,48.00 ,4.06 ,9.20 ,95.00 ,0.70 ,0.30 ,54.60 ,10.10 
180.70 ,453.50 ,49.00 ,15.47 ,12.40 ,89.40 ,0.70 ,3.28 ,51.80 ,5.70 
176.50 ,453.50 ,54.00 ,14.89 ,11.30 ,94.00 ,0.80 ,0.60 ,54.10 ,5.70 
168.40 ,453.50 ,60.00 ,65.40 ,13.00 ,90.00 ,3.80 ,2.30 ,54.60 ,4.60 
147.00 ,453.50 ,55.00 ,9.60 ,9.60 ,96.60 ,0.50 ,0.93 ,57.00 ,11.00 
158.20 ,453.50 ,53.00 ,15.77 ,9.20 ,93.60 ,0.69 ,2.70 ,56.10 ,6.30 
184.80 ,453.50 ,49.00 ,200.43 ,17.00 ,92.70 ,1.50 ,1.00 ,45.40 ,4.90 
153.90 ,453.50 ,91.00 ,141.66 ,5.50 ,85.70 ,2.94 ,5.90 ,64.00 ,6.10 
170.50 ,453.50 ,76.00 ,91.71 ,7.20 ,94.00 ,2.00 ,1.20 ,62.60 ,6.50 
181.70 ,453.50 ,59.00 ,14.88 ,9.20 ,96.80 ,0.40 ,0.60 ,56.70 ,5.60 
